"TXNAME","GENEID"
"ENST00000580146","ENSG00000187323"
"ENST00000577763","ENSG00000263872"
"ENST00000579941","ENSG00000187323"
"ENST00000579702","ENSG00000187323"
"ENST00000577224","ENSG00000187323"
"ENST00000579506","ENSG00000263438"
"ENST00000669727","ENSG00000263438"
"ENST00000581198","ENSG00000263438"
"ENST00000578610","ENSG00000263438"
"ENST00000663332","ENSG00000263438"
"ENST00000654465","ENSG00000263438"
"ENST00000671590","ENSG00000263438"
"ENST00000667052","ENSG00000263438"
"ENST00000658566","ENSG00000263438"
"ENST00000655896","ENSG00000263438"
"ENST00000665439","ENSG00000263438"
"ENST00000578241","ENSG00000264296"
"ENST00000579534","ENSG00000101751"
"ENST00000406285","ENSG00000101751"
"ENST00000577612","ENSG00000101751"
"ENST00000579434","ENSG00000101751"
"ENST00000583136","ENSG00000101751"
"ENST00000577971","ENSG00000101751"
"ENST00000217800","ENSG00000101751"
"ENST00000580880","ENSG00000101751"
"ENST00000580905","ENSG00000101751"
"ENST00000581950","ENSG00000101751"
"ENST00000585023","ENSG00000101751"
"ENST00000579823","ENSG00000101751"
"ENST00000577361","ENSG00000101751"
"ENST00000583576","ENSG00000101751"
"ENST00000582366","ENSG00000101751"
"ENST00000577727","ENSG00000101751"
"ENST00000620105","ENSG00000166845"
"ENST00000578138","ENSG00000166845"
"ENST00000648616","ENSG00000166845"
"ENST00000382911","ENSG00000166845"
"ENST00000300091","ENSG00000166845"
"ENST00000582188","ENSG00000166845"
"ENST00000579594","ENSG00000166845"
"ENST00000636973","ENSG00000283613"
"ENST00000581715","ENSG00000264564"
"ENST00000585943","ENSG00000267428"
"ENST00000585973","ENSG00000178690"
"ENST00000321600","ENSG00000178690"
"ENST00000648945","ENSG00000178690"
"ENST00000586570","ENSG00000041353"
"ENST00000590033","ENSG00000267524"
"ENST00000262094","ENSG00000041353"
"ENST00000586594","ENSG00000041353"
"ENST00000590604","ENSG00000267311"
"ENST00000592334","ENSG00000041353"
"ENST00000588023","ENSG00000267647"
"ENST00000587660","ENSG00000267028"
"ENST00000578110","ENSG00000264571"
"ENST00000586467","ENSG00000267402"
"ENST00000654829","ENSG00000267284"
"ENST00000470049","ENSG00000242320"
"ENST00000592936","ENSG00000267284"
"ENST00000589662","ENSG00000267284"
"ENST00000587346","ENSG00000267284"
"ENST00000585985","ENSG00000267172"
"ENST00000658965","ENSG00000287944"
"ENST00000589440","ENSG00000267327"
"ENST00000666716","ENSG00000267327"
"ENST00000588803","ENSG00000267327"
"ENST00000666339","ENSG00000287248"
"ENST00000668277","ENSG00000267057"
"ENST00000585684","ENSG00000267057"
"ENST00000592045","ENSG00000267057"
"ENST00000589450","ENSG00000267057"
"ENST00000670330","ENSG00000267057"
"ENST00000669280","ENSG00000267057"
"ENST00000655080","ENSG00000267057"
"ENST00000670007","ENSG00000267057"
"ENST00000654881","ENSG00000267057"
"ENST00000658765","ENSG00000267057"
"ENST00000665184","ENSG00000267057"
"ENST00000656745","ENSG00000267057"
"ENST00000652801","ENSG00000267057"
"ENST00000667821","ENSG00000267057"
"ENST00000655602","ENSG00000267057"
"ENST00000652886","ENSG00000267057"
"ENST00000654844","ENSG00000267057"
"ENST00000667595","ENSG00000267057"
"ENST00000588139","ENSG00000267057"
"ENST00000668250","ENSG00000267057"
"ENST00000657263","ENSG00000267057"
"ENST00000662839","ENSG00000267057"
"ENST00000654274","ENSG00000267057"
"ENST00000669356","ENSG00000267057"
"ENST00000660206","ENSG00000267057"
"ENST00000666707","ENSG00000267057"
"ENST00000665718","ENSG00000267057"
"ENST00000660045","ENSG00000267057"
"ENST00000662462","ENSG00000267057"
"ENST00000670965","ENSG00000267057"
"ENST00000661664","ENSG00000267057"
"ENST00000670523","ENSG00000267057"
"ENST00000659011","ENSG00000267057"
"ENST00000663754","ENSG00000267057"
"ENST00000663271","ENSG00000267057"
"ENST00000664682","ENSG00000267057"
"ENST00000668293","ENSG00000267057"
"ENST00000660935","ENSG00000267057"
"ENST00000657626","ENSG00000267057"
"ENST00000663160","ENSG00000267057"
"ENST00000663675","ENSG00000267057"
"ENST00000589983","ENSG00000267057"
"ENST00000665510","ENSG00000267057"
"ENST00000659119","ENSG00000267057"
"ENST00000662429","ENSG00000267057"
"ENST00000593180","ENSG00000267057"
"ENST00000654480","ENSG00000267732"
"ENST00000663615","ENSG00000267732"
"ENST00000669163","ENSG00000267732"
"ENST00000590589","ENSG00000267732"
"ENST00000659946","ENSG00000267732"
"ENST00000589935","ENSG00000091157"
"ENST00000357574","ENSG00000091157"
"ENST00000615645","ENSG00000091157"
"ENST00000254442","ENSG00000091157"
"ENST00000593058","ENSG00000091157"
"ENST00000585754","ENSG00000091157"
"ENST00000587403","ENSG00000091157"
"ENST00000590557","ENSG00000091157"
"ENST00000585824","ENSG00000091157"
"ENST00000591524","ENSG00000091157"
"ENST00000586124","ENSG00000091157"
"ENST00000591449","ENSG00000091157"
"ENST00000391237","ENSG00000212539"
"ENST00000585669","ENSG00000091157"
"ENST00000592032","ENSG00000267225"
"ENST00000668805","ENSG00000286777"
"ENST00000585477","ENSG00000228075"
"ENST00000324000","ENSG00000177511"
"ENST00000586360","ENSG00000177511"
"ENST00000590600","ENSG00000177511"
"ENST00000620778","ENSG00000277837"
"ENST00000491143","ENSG00000119547"
"ENST00000481727","ENSG00000119547"
"ENST00000591854","ENSG00000267040"
"ENST00000592201","ENSG00000267040"
"ENST00000588925","ENSG00000267787"
"ENST00000619899","ENSG00000267040"
"ENST00000660188","ENSG00000267787"
"ENST00000649476","ENSG00000267787"
"ENST00000652880","ENSG00000267787"
"ENST00000586729","ENSG00000267787"
"ENST00000365289","ENSG00000202159"
"ENST00000591045","ENSG00000231544"
"ENST00000400345","ENSG00000049759"
"ENST00000356462","ENSG00000049759"
"ENST00000589054","ENSG00000049759"
"ENST00000617539","ENSG00000049759"
"ENST00000382850","ENSG00000049759"
"ENST00000256830","ENSG00000049759"
"ENST00000590694","ENSG00000049759"
"ENST00000591989","ENSG00000049759"
"ENST00000591579","ENSG00000049759"
"ENST00000592846","ENSG00000049759"
"ENST00000585363","ENSG00000049759"
"ENST00000588516","ENSG00000049759"
"ENST00000456986","ENSG00000049759"
"ENST00000585594","ENSG00000049759"
"ENST00000587547","ENSG00000049759"
"ENST00000435432","ENSG00000049759"
"ENST00000357895","ENSG00000049759"
"ENST00000586263","ENSG00000049759"
"ENST00000456173","ENSG00000049759"
"ENST00000588494","ENSG00000049759"
"ENST00000588066","ENSG00000049759"
"ENST00000431212","ENSG00000049759"
"ENST00000586268","ENSG00000049759"
"ENST00000587190","ENSG00000049759"
"ENST00000585323","ENSG00000049759"
"ENST00000587634","ENSG00000049759"
"ENST00000635997","ENSG00000049759"
"ENST00000592601","ENSG00000049759"
"ENST00000590020","ENSG00000049759"
"ENST00000587881","ENSG00000049759"
"ENST00000589167","ENSG00000049759"
"ENST00000590638","ENSG00000049759"
"ENST00000585970","ENSG00000049759"
"ENST00000587246","ENSG00000049759"
"ENST00000587933","ENSG00000267504"
"ENST00000592097","ENSG00000049759"
"ENST00000590248","ENSG00000049759"
"ENST00000588712","ENSG00000049759"
"ENST00000590506","ENSG00000049759"
"ENST00000585470","ENSG00000267675"
"ENST00000667453","ENSG00000267391"
"ENST00000655521","ENSG00000267391"
"ENST00000656883","ENSG00000267391"
"ENST00000590797","ENSG00000267391"
"ENST00000385044","ENSG00000284440"
"ENST00000622635","ENSG00000276403"
"ENST00000591360","ENSG00000267257"
"ENST00000589794","ENSG00000267579"
"ENST00000516475","ENSG00000252284"
"ENST00000495117","ENSG00000239659"
"ENST00000622763","ENSG00000275418"
"ENST00000649217","ENSG00000172175"
"ENST00000345724","ENSG00000172175"
"ENST00000650045","ENSG00000172175"
"ENST00000591792","ENSG00000172175"
"ENST00000648670","ENSG00000172175"
"ENST00000649202","ENSG00000172175"
"ENST00000592451","ENSG00000266946"
"ENST00000649125","ENSG00000172175"
"ENST00000649756","ENSG00000172175"
"ENST00000589873","ENSG00000172175"
"ENST00000650355","ENSG00000172175"
"ENST00000587438","ENSG00000172175"
"ENST00000364728","ENSG00000201598"
"ENST00000659493","ENSG00000267593"
"ENST00000589476","ENSG00000267593"
"ENST00000336078","ENSG00000074657"
"ENST00000591083","ENSG00000074657"
"ENST00000588601","ENSG00000074657"
"ENST00000590285","ENSG00000074657"
"ENST00000586085","ENSG00000074657"
"ENST00000589288","ENSG00000074657"
"ENST00000591230","ENSG00000074657"
"ENST00000588543","ENSG00000074657"
"ENST00000590287","ENSG00000074657"
"ENST00000591808","ENSG00000074657"
"ENST00000592452","ENSG00000074657"
"ENST00000588456","ENSG00000074657"
"ENST00000589481","ENSG00000074657"
"ENST00000591049","ENSG00000074657"
"ENST00000587755","ENSG00000074657"
"ENST00000590157","ENSG00000074657"
"ENST00000589156","ENSG00000074657"
"ENST00000586997","ENSG00000074657"
"ENST00000586158","ENSG00000074657"
"ENST00000589403","ENSG00000074657"
"ENST00000585662","ENSG00000074657"
"ENST00000592249","ENSG00000074657"
"ENST00000589131","ENSG00000074657"
"ENST00000586723","ENSG00000074657"
"ENST00000588956","ENSG00000074657"
"ENST00000590442","ENSG00000074657"
"ENST00000417918","ENSG00000224367"
"ENST00000587790","ENSG00000224367"
"ENST00000587689","ENSG00000224367"
"ENST00000587906","ENSG00000224367"
"ENST00000670499","ENSG00000267215"
"ENST00000658546","ENSG00000267215"
"ENST00000655415","ENSG00000267215"
"ENST00000591900","ENSG00000267215"
"ENST00000655428","ENSG00000267215"
"ENST00000663146","ENSG00000267215"
"ENST00000589729","ENSG00000267215"
"ENST00000656626","ENSG00000267215"
"ENST00000666207","ENSG00000267215"
"ENST00000671255","ENSG00000267215"
"ENST00000666703","ENSG00000267215"
"ENST00000669170","ENSG00000267215"
"ENST00000509791","ENSG00000166562"
"ENST00000299714","ENSG00000166562"
"ENST00000585864","ENSG00000166562"
"ENST00000587834","ENSG00000166562"
"ENST00000593132","ENSG00000166562"
"ENST00000592774","ENSG00000166562"
"ENST00000588875","ENSG00000166562"
"ENST00000591406","ENSG00000166562"
"ENST00000256857","ENSG00000134443"
"ENST00000529320","ENSG00000134443"
"ENST00000420468","ENSG00000134443"
"ENST00000456142","ENSG00000134443"
"ENST00000530323","ENSG00000134443"
"ENST00000591331","ENSG00000267677"
"ENST00000589242","ENSG00000267000"
"ENST00000586841","ENSG00000267061"
"ENST00000588298","ENSG00000267269"
"ENST00000588946","ENSG00000267774"
"ENST00000617349","ENSG00000273664"
"ENST00000473094","ENSG00000224161"
"ENST00000590914","ENSG00000267486"
"ENST00000588088","ENSG00000267669"
"ENST00000592549","ENSG00000267669"
"ENST00000316660","ENSG00000141682"
"ENST00000269518","ENSG00000141682"
"ENST00000590596","ENSG00000141682"
"ENST00000590415","ENSG00000267066"
"ENST00000588207","ENSG00000267497"
"ENST00000479616","ENSG00000239398"
"ENST00000585691","ENSG00000267462"
"ENST00000516746","ENSG00000252555"
"ENST00000588794","ENSG00000267686"
"ENST00000668793","ENSG00000267686"
"ENST00000472161","ENSG00000242060"
"ENST00000365598","ENSG00000202468"
"ENST00000585803","ENSG00000267620"
"ENST00000592121","ENSG00000267401"
"ENST00000659042","ENSG00000267401"
"ENST00000658928","ENSG00000285681"
"ENST00000650201","ENSG00000285681"
"ENST00000667405","ENSG00000285681"
"ENST00000592830","ENSG00000266915"
"ENST00000592477","ENSG00000267382"
"ENST00000589354","ENSG00000267382"
"ENST00000585629","ENSG00000267153"
"ENST00000262717","ENSG00000101542"
"ENST00000538374","ENSG00000101542"
"ENST00000384042","ENSG00000206769"
"ENST00000536675","ENSG00000101542"
"ENST00000587582","ENSG00000101542"
"ENST00000588245","ENSG00000267038"
"ENST00000567801","ENSG00000260440"
"ENST00000663426","ENSG00000260440"
"ENST00000644646","ENSG00000134444"
"ENST00000256858","ENSG00000134444"
"ENST00000398130","ENSG00000134444"
"ENST00000587725","ENSG00000134444"
"ENST00000590713","ENSG00000134444"
"ENST00000592479","ENSG00000134444"
"ENST00000591227","ENSG00000134444"
"ENST00000588561","ENSG00000266900"
"ENST00000588446","ENSG00000134444"
"ENST00000586920","ENSG00000134444"
"ENST00000587764","ENSG00000134444"
"ENST00000587198","ENSG00000134444"
"ENST00000587714","ENSG00000134444"
"ENST00000593217","ENSG00000134444"
"ENST00000639222","ENSG00000141655"
"ENST00000269485","ENSG00000141655"
"ENST00000616710","ENSG00000141655"
"ENST00000617039","ENSG00000141655"
"ENST00000586569","ENSG00000141655"
"ENST00000592013","ENSG00000141655"
"ENST00000362997","ENSG00000199867"
"ENST00000587697","ENSG00000141655"
"ENST00000475372","ENSG00000241088"
"ENST00000591796","ENSG00000267487"
"ENST00000587663","ENSG00000266920"
"ENST00000269499","ENSG00000141664"
"ENST00000588676","ENSG00000141664"
"ENST00000585873","ENSG00000141664"
"ENST00000591632","ENSG00000141664"
"ENST00000621048","ENSG00000141664"
"ENST00000586834","ENSG00000141664"
"ENST00000625052","ENSG00000279236"
"ENST00000591435","ENSG00000141664"
"ENST00000585949","ENSG00000141664"
"ENST00000587612","ENSG00000141664"
"ENST00000591145","ENSG00000141664"
"ENST00000590840","ENSG00000141664"
"ENST00000262719","ENSG00000081913"
"ENST00000497351","ENSG00000081913"
"ENST00000588452","ENSG00000081913"
"ENST00000487409","ENSG00000081913"
"ENST00000588953","ENSG00000081913"
"ENST00000591386","ENSG00000081913"
"ENST00000591106","ENSG00000081913"
"ENST00000634673","ENSG00000283125"
"ENST00000589905","ENSG00000267390"
"ENST00000489441","ENSG00000206075"
"ENST00000382771","ENSG00000206075"
"ENST00000424602","ENSG00000206075"
"ENST00000602456","ENSG00000269989"
"ENST00000588986","ENSG00000206075"
"ENST00000465652","ENSG00000206075"
"ENST00000464346","ENSG00000206075"
"ENST00000451206","ENSG00000214318"
"ENST00000269491","ENSG00000166634"
"ENST00000382768","ENSG00000166634"
"ENST00000431153","ENSG00000197641"
"ENST00000269489","ENSG00000197641"
"ENST00000344731","ENSG00000197641"
"ENST00000479842","ENSG00000197641"
"ENST00000438844","ENSG00000197641"
"ENST00000415733","ENSG00000197641"
"ENST00000489748","ENSG00000206072"
"ENST00000382749","ENSG00000206072"
"ENST00000544088","ENSG00000206072"
"ENST00000613567","ENSG00000206072"
"ENST00000610304","ENSG00000206072"
"ENST00000536691","ENSG00000206072"
"ENST00000467649","ENSG00000206072"
"ENST00000623262","ENSG00000206072"
"ENST00000624518","ENSG00000206072"
"ENST00000425392","ENSG00000166396"
"ENST00000336429","ENSG00000166396"
"ENST00000540675","ENSG00000166396"
"ENST00000398019","ENSG00000166396"
"ENST00000447428","ENSG00000166396"
"ENST00000546027","ENSG00000166396"
"ENST00000431370","ENSG00000166396"
"ENST00000404622","ENSG00000197632"
"ENST00000457692","ENSG00000197632"
"ENST00000299502","ENSG00000197632"
"ENST00000413956","ENSG00000197632"
"ENST00000443281","ENSG00000197632"
"ENST00000482254","ENSG00000197632"
"ENST00000397996","ENSG00000242550"
"ENST00000418725","ENSG00000242550"
"ENST00000238508","ENSG00000242550"
"ENST00000619595","ENSG00000242550"
"ENST00000408945","ENSG00000221887"
"ENST00000481726","ENSG00000221887"
"ENST00000526932","ENSG00000221887"
"ENST00000498680","ENSG00000221887"
"ENST00000397985","ENSG00000166401"
"ENST00000353706","ENSG00000166401"
"ENST00000542677","ENSG00000166401"
"ENST00000636430","ENSG00000166401"
"ENST00000397988","ENSG00000166401"
"ENST00000448851","ENSG00000166401"
"ENST00000441827","ENSG00000166401"
"ENST00000295211","ENSG00000166401"
"ENST00000493661","ENSG00000166401"
"ENST00000649298","ENSG00000267134"
"ENST00000455456","ENSG00000237314"
"ENST00000662844","ENSG00000267134"
"ENST00000589376","ENSG00000267134"
"ENST00000657802","ENSG00000267134"
"ENST00000653560","ENSG00000267134"
"ENST00000417298","ENSG00000267134"
"ENST00000452004","ENSG00000267134"
"ENST00000578545","ENSG00000264131"
"ENST00000582028","ENSG00000264232"
"ENST00000659490","ENSG00000265217"
"ENST00000579862","ENSG00000265217"
"ENST00000323011","ENSG00000081138"
"ENST00000536984","ENSG00000081138"
"ENST00000397968","ENSG00000081138"
"ENST00000581601","ENSG00000081138"
"ENST00000581987","ENSG00000263720"
"ENST00000459571","ENSG00000238680"
"ENST00000578054","ENSG00000263354"
"ENST00000579213","ENSG00000265936"
"ENST00000581951","ENSG00000263424"
"ENST00000583493","ENSG00000263424"
"ENST00000583687","ENSG00000265533"
"ENST00000580622","ENSG00000264634"
"ENST00000580057","ENSG00000264869"
"ENST00000577835","ENSG00000265425"
"ENST00000577332","ENSG00000263355"
"ENST00000583846","ENSG00000264697"
"ENST00000582077","ENSG00000150636"
"ENST00000578970","ENSG00000150636"
"ENST00000582371","ENSG00000150636"
"ENST00000584775","ENSG00000150636"
"ENST00000580292","ENSG00000150636"
"ENST00000613819","ENSG00000276092"
"ENST00000360242","ENSG00000150636"
"ENST00000581520","ENSG00000150636"
"ENST00000577772","ENSG00000150636"
"ENST00000584156","ENSG00000150636"
"ENST00000577800","ENSG00000150636"
"ENST00000581103","ENSG00000150636"
"ENST00000384344","ENSG00000207072"
"ENST00000577676","ENSG00000264444"
"ENST00000620563","ENSG00000273584"
"ENST00000579651","ENSG00000264705"
"ENST00000382713","ENSG00000206052"
"ENST00000579307","ENSG00000264845"
"ENST00000584741","ENSG00000264845"
"ENST00000582172","ENSG00000206052"
"ENST00000584435","ENSG00000206052"
"ENST00000623938","ENSG00000279221"
"ENST00000582992","ENSG00000206052"
"ENST00000577609","ENSG00000206052"
"ENST00000666381","ENSG00000287646"
"ENST00000668900","ENSG00000287646"
"ENST00000397942","ENSG00000170677"
"ENST00000578377","ENSG00000170677"
"ENST00000582322","ENSG00000170677"
"ENST00000584919","ENSG00000266258"
"ENST00000583247","ENSG00000266258"
"ENST00000579888","ENSG00000265698"
"ENST00000479476","ENSG00000214255"
"ENST00000624049","ENSG00000278971"
"ENST00000469617","ENSG00000239748"
"ENST00000581877","ENSG00000265639"
"ENST00000658819","ENSG00000287693"
"ENST00000583587","ENSG00000263733"
"ENST00000580637","ENSG00000264388"
"ENST00000582687","ENSG00000265946"
"ENST00000563639","ENSG00000260457"
"ENST00000604699","ENSG00000271313"
"ENST00000580106","ENSG00000264315"
"ENST00000516789","ENSG00000252598"
"ENST00000580564","ENSG00000263958"
"ENST00000578967","ENSG00000263958"
"ENST00000664848","ENSG00000263958"
"ENST00000653686","ENSG00000261780"
"ENST00000666831","ENSG00000261780"
"ENST00000563172","ENSG00000261780"
"ENST00000664821","ENSG00000261780"
"ENST00000659659","ENSG00000261780"
"ENST00000583942","ENSG00000261780"
"ENST00000660490","ENSG00000261780"
"ENST00000577634","ENSG00000261780"
"ENST00000470065","ENSG00000241866"
"ENST00000667770","ENSG00000287314"
"ENST00000580087","ENSG00000075336"
"ENST00000169551","ENSG00000075336"
"ENST00000577952","ENSG00000075336"
"ENST00000581467","ENSG00000075336"
"ENST00000584925","ENSG00000075336"
"ENST00000579071","ENSG00000075336"
"ENST00000480810","ENSG00000243856"
"ENST00000660707","ENSG00000286529"
"ENST00000579455","ENSG00000206043"
"ENST00000562582","ENSG00000259779"
"ENST00000567168","ENSG00000259779"
"ENST00000581272","ENSG00000133313"
"ENST00000580672","ENSG00000133313"
"ENST00000583399","ENSG00000133313"
"ENST00000579847","ENSG00000133313"
"ENST00000583203","ENSG00000133313"
